gameId,teamId,teamTricode,teamName,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,quarter,finalPoints
0022300846,1610612739,CLE,Cavaliers,14,27,4,12,0,1,1,6,7,11,2,2,0,3,32,9.0,1.0,103.0
0022300846,1610612739,CLE,Cavaliers,21,48,8,24,3,4,3,15,18,17,2,7,3,7,53,1.0,2.0,103.0
0022300846,1610612741,CHI,Bulls,19,51,5,17,9,13,17,22,39,12,2,2,7,4,52,-1.0,2.0,103.0
0022300846,1610612739,CLE,Cavaliers,31,68,12,33,7,12,4,25,29,25,5,8,6,12,81,3.0,3.0,103.0
0022300846,1610612741,CHI,Bulls,28,73,7,25,15,20,20,31,51,17,3,5,11,11,78,-3.0,3.0,103.0
0022301229,1610612749,MIL,Bucks,11,25,3,7,4,5,3,9,12,4,0,4,1,2,29,2.0,1.0,119.0
0022301229,1610612754,IND,Pacers,12,25,1,6,2,3,1,11,12,9,0,2,1,3,27,-2.0,1.0,128.0
0022301229,1610612749,MIL,Bucks,20,46,4,12,7,9,4,19,23,9,0,6,7,10,51,-12.0,2.0,119.0
0022301229,1610612754,IND,Pacers,25,50,4,16,9,13,4,20,24,17,5,2,3,7,63,12.0,2.0,128.0
0022301229,1610612749,MIL,Bucks,34,71,10,22,16,19,7,27,34,13,2,6,7,11,94,3.0,3.0,119.0
0022301229,1610612754,IND,Pacers,37,74,6,27,11,15,7,25,32,24,5,6,6,14,91,-3.0,3.0,128.0
0022300021,1610612760,OKC,Thunder,12,24,2,8,2,2,2,6,8,8,6,1,3,3,28,3.0,1.0,123.0
0022300021,1610612759,SAS,Spurs,11,23,2,8,1,2,4,8,12,8,2,0,6,1,25,-3.0,1.0,87.0
0022300021,1610612759,SAS,Spurs,21,48,5,16,1,2,7,16,23,14,2,4,12,7,48,-10.0,2.0,87.0
0022300021,1610612760,OKC,Thunder,22,47,5,16,9,12,4,12,16,16,10,2,5,7,58,10.0,2.0,123.0
0022300021,1610612759,SAS,Spurs,28,76,6,25,4,7,10,23,33,20,5,5,18,11,66,-25.0,3.0,87.0
0022300021,1610612760,OKC,Thunder,35,69,8,25,13,16,4,28,32,25,14,4,12,13,91,25.0,3.0,123.0
0022300836,1610612738,BOS,Celtics,11,21,2,9,6,6,2,12,14,6,0,5,3,3,30,0.0,1.0,117.0
0022300836,1610612755,PHI,76ers,12,28,3,9,3,3,4,5,9,6,2,1,0,4,30,0.0,1.0,99.0
0022300836,1610612738,BOS,Celtics,19,36,2,12,13,15,2,27,29,10,1,7,9,8,53,2.0,2.0,117.0
0022300836,1610612755,PHI,76ers,20,52,7,21,4,5,6,11,17,12,2,3,2,9,51,-2.0,2.0,99.0
0022300836,1610612738,BOS,Celtics,28,52,4,16,26,29,4,37,41,16,4,9,12,11,86,11.0,3.0,117.0
0022300836,1610612755,PHI,76ers,28,75,11,34,8,9,8,16,24,15,5,3,6,17,75,-11.0,3.0,99.0
0022300315,1610612749,MIL,Bucks,14,22,3,6,5,6,1,10,11,7,3,2,3,6,36,3.0,1.0,140.0
0022300315,1610612754,IND,Pacers,11,28,4,12,7,8,6,6,12,7,1,0,3,4,33,-3.0,1.0,126.0
0022300315,1610612749,MIL,Bucks,26,46,4,15,14,16,6,16,22,12,5,5,5,11,70,7.0,2.0,140.0
0022300315,1610612754,IND,Pacers,24,56,4,19,11,13,12,11,23,15,2,1,7,11,63,-7.0,2.0,126.0
0022300315,1610612749,MIL,Bucks,38,71,5,22,20,24,9,22,31,20,6,5,9,17,101,7.0,3.0,140.0
0022300315,1610612754,IND,Pacers,35,76,7,27,17,21,13,21,34,24,4,3,13,17,94,-7.0,3.0,126.0
1522300036,1610612759,SAS,Spurs,7,19,2,4,4,7,3,8,11,5,3,2,4,8,20,1.0,1.0,96.0
1522300036,1610612764,WAS,Wizards,6,15,1,4,6,10,1,9,10,3,3,2,5,5,19,-1.0,1.0,85.0
1522300036,1610612759,SAS,Spurs,16,39,4,11,10,13,5,18,23,9,3,2,6,12,46,0.0,2.0,96.0
1522300036,1610612764,WAS,Wizards,16,36,5,14,9,14,1,18,19,8,3,4,6,8,46,0.0,2.0,85.0
1522300036,1610612759,SAS,Spurs,23,61,6,18,14,20,7,26,33,14,3,2,9,17,66,1.0,3.0,96.0
1522300036,1610612764,WAS,Wizards,23,57,5,21,14,20,4,30,34,13,5,7,9,14,65,-1.0,3.0,85.0
0022300130,1610612762,UTA,Jazz,12,20,4,8,6,10,2,8,10,8,2,4,5,9,34,4.0,1.0,113.0
0022300130,1610612753,ORL,Magic,9,23,2,9,10,12,6,6,12,6,4,3,5,8,30,-4.0,1.0,115.0
0022300130,1610612753,ORL,Magic,22,48,6,17,16,19,8,16,24,15,9,3,8,12,66,8.0,2.0,115.0
0022300130,1610612762,UTA,Jazz,22,46,5,14,9,14,8,17,25,15,4,7,11,14,58,-8.0,2.0,113.0
0022300130,1610612753,ORL,Magic,30,66,7,21,23,29,8,25,33,21,13,6,12,18,90,4.0,3.0,115.0
0022300130,1610612762,UTA,Jazz,32,69,9,23,13,19,10,28,38,24,6,7,15,21,86,-4.0,3.0,113.0
0022300675,1610612739,CLE,Cavaliers,12,25,4,11,2,3,4,10,14,8,4,2,4,2,30,7.0,1.0,128.0
0022300675,1610612765,DET,Pistons,9,24,3,10,2,3,3,8,11,5,4,0,5,3,23,-7.0,1.0,121.0
0022300675,1610612739,CLE,Cavaliers,25,48,8,22,6,7,7,13,20,16,8,2,7,3,64,7.0,2.0,128.0
0022300675,1610612765,DET,Pistons,24,44,7,17,2,3,3,12,15,13,6,2,9,6,57,-7.0,2.0,121.0
0022300675,1610612739,CLE,Cavaliers,37,70,10,29,12,13,8,16,24,22,11,3,8,10,96,5.0,3.0,128.0
0022300675,1610612765,DET,Pistons,35,63,12,25,9,12,4,21,25,20,7,2,14,10,91,-5.0,3.0,121.0
0022300344,1610612738,BOS,Celtics,12,27,2,6,1,1,5,9,14,6,1,2,3,2,27,-4.0,1.0,114.0
0022300344,1610612753,ORL,Magic,12,22,5,9,2,2,1,8,9,8,2,3,2,5,31,4.0,1.0,97.0
0022300344,1610612738,BOS,Celtics,25,51,8,16,3,4,7,22,29,11,2,4,7,8,61,11.0,2.0,114.0
0022300344,1610612753,ORL,Magic,18,44,7,21,7,8,3,16,19,10,2,4,5,10,50,-11.0,2.0,97.0
0022300344,1610612738,BOS,Celtics,32,72,12,28,7,8,8,30,38,14,4,8,11,13,83,9.0,3.0,114.0
0022300344,1610612753,ORL,Magic,27,67,8,28,12,15,8,27,35,13,5,4,8,15,74,-9.0,3.0,97.0
0022300161,1610612752,NYK,Knicks,12,23,5,9,4,6,3,9,12,9,2,0,1,2,33,17.0,1.0,126.0
0022300161,1610612759,SAS,Spurs,7,18,0,5,2,2,1,6,7,7,0,2,4,5,16,-17.0,1.0,105.0
0022300161,1610612752,NYK,Knicks,25,52,9,19,6,9,8,17,25,16,5,0,2,3,65,14.0,2.0,126.0
0022300161,1610612759,SAS,Spurs,22,44,5,17,2,3,4,16,20,18,1,3,8,9,51,-14.0,2.0,105.0
0022300161,1610612752,NYK,Knicks,35,75,15,31,14,19,10,26,36,24,6,0,2,8,99,27.0,3.0,126.0
0022300161,1610612759,SAS,Spurs,30,67,6,27,6,7,8,24,32,23,1,5,11,17,72,-27.0,3.0,105.0
0022300284,1610612748,MIA,Heat,12,25,5,9,2,3,3,12,15,9,0,0,3,6,31,6.0,1.0,129.0
0022300284,1610612754,IND,Pacers,9,24,1,10,6,8,0,10,10,6,2,2,2,4,25,-6.0,1.0,146.0
0022300284,1610612748,MIA,Heat,24,47,8,16,9,10,3,17,20,16,0,1,7,11,65,0.0,2.0,129.0
0022300284,1610612754,IND,Pacers,26,48,5,18,8,12,2,15,17,16,3,4,4,11,65,0.0,2.0,146.0
0022300284,1610612748,MIA,Heat,38,73,10,20,12,14,6,21,27,23,1,1,8,17,98,-10.0,3.0,129.0
0022300284,1610612754,IND,Pacers,43,70,11,25,11,15,3,22,25,27,3,8,6,16,108,10.0,3.0,146.0
0022300348,1610612757,POR,Trail Blazers,8,22,2,7,5,5,2,6,8,6,4,1,1,5,23,-4.0,1.0,114.0
0022300348,1610612744,GSW,Warriors,10,18,3,7,4,8,3,11,14,6,1,1,4,4,27,4.0,1.0,118.0
0022300348,1610612744,GSW,Warriors,26,45,8,20,5,9,5,18,23,18,6,1,8,8,65,16.0,2.0,118.0
0022300348,1610612757,POR,Trail Blazers,18,42,6,17,7,7,3,12,15,13,5,3,7,9,49,-16.0,2.0,114.0
0022300348,1610612744,GSW,Warriors,35,66,11,29,8,13,6,24,30,24,9,2,10,13,89,5.0,3.0,118.0
0022300348,1610612757,POR,Trail Blazers,31,65,11,29,11,13,7,22,29,20,7,5,10,13,84,-5.0,3.0,114.0
0022300570,1610612737,ATL,Hawks,10,20,1,7,5,5,3,9,12,5,3,1,6,2,26,0.0,1.0,106.0
0022300570,1610612753,ORL,Magic,11,25,3,11,1,2,5,6,11,4,4,3,4,4,26,0.0,1.0,104.0
0022300570,1610612737,ATL,Hawks,19,38,3,13,8,8,3,15,18,11,4,2,14,6,49,-2.0,2.0,106.0
0022300570,1610612753,ORL,Magic,21,49,3,19,6,8,11,11,22,10,10,5,7,8,51,2.0,2.0,104.0
0022300570,1610612737,ATL,Hawks,30,54,7,19,11,13,4,23,27,17,8,2,21,10,78,2.0,3.0,106.0
0022300570,1610612753,ORL,Magic,30,69,7,28,9,13,13,17,30,13,14,5,11,13,76,-2.0,3.0,104.0
0022300204,1610612741,CHI,Bulls,5,20,1,10,3,4,2,7,9,3,4,3,3,3,14,-12.0,1.0,102.0
0022300204,1610612748,MIA,Heat,11,20,2,7,2,2,1,12,13,7,2,0,5,4,26,12.0,1.0,97.0
0022300204,1610612741,CHI,Bulls,13,39,5,22,9,13,5,17,22,10,6,3,6,14,40,-10.0,2.0,102.0
0022300204,1610612748,MIA,Heat,16,41,4,19,14,15,4,17,21,12,5,0,7,9,50,10.0,2.0,97.0
0022300204,1610612741,CHI,Bulls,24,61,9,34,11,15,7,25,32,16,7,4,10,19,68,-8.0,3.0,102.0
0022300204,1610612748,MIA,Heat,26,59,7,26,17,21,5,23,28,18,7,0,10,10,76,8.0,3.0,97.0
0022300070,1610612741,CHI,Bulls,12,22,4,10,7,9,3,8,11,6,1,0,4,5,35,2.0,1.0,104.0
0022300070,1610612760,OKC,Thunder,13,23,3,9,4,5,2,6,8,7,3,0,3,7,33,-2.0,1.0,124.0
0022300070,1610612741,CHI,Bulls,19,48,6,24,11,15,8,15,23,11,8,0,8,12,55,-6.0,2.0,104.0
0022300070,1610612760,OKC,Thunder,21,41,8,20,11,13,4,18,22,12,3,1,10,11,61,6.0,2.0,124.0
0022300070,1610612741,CHI,Bulls,30,71,9,33,13,17,9,23,32,19,10,3,10,13,82,-9.0,3.0,104.0
0022300070,1610612760,OKC,Thunder,33,64,13,31,12,14,4,27,31,21,4,2,14,14,91,9.0,3.0,124.0
0022300999,1610612761,TOR,Raptors,11,22,3,9,2,3,4,5,9,8,3,1,5,4,27,-5.0,1.0,89.0
0022300999,1610612758,SAC,Kings,11,22,4,10,6,6,3,8,11,8,2,2,3,3,32,5.0,1.0,125.0
0022300999,1610612758,SAC,Kings,25,48,8,22,10,12,8,19,27,16,5,5,6,7,68,23.0,2.0,125.0
0022300999,1610612761,TOR,Raptors,18,44,4,19,5,7,6,10,16,12,5,3,10,9,45,-23.0,2.0,89.0
0022300999,1610612758,SAC,Kings,38,70,10,31,13,16,12,29,41,25,9,5,10,11,99,34.0,3.0,125.0
0022300999,1610612761,TOR,Raptors,25,61,6,24,9,12,6,15,21,17,7,3,15,14,65,-34.0,3.0,89.0
0022300638,1610612763,MEM,Grizzlies,10,20,6,12,5,7,2,7,9,8,1,0,5,6,31,0.0,1.0,107.0
0022300638,1610612753,ORL,Magic,13,21,1,7,4,6,2,5,7,5,3,1,1,5,31,0.0,1.0,106.0
0022300638,1610612753,ORL,Magic,22,40,4,17,11,15,4,11,15,12,5,1,3,8,59,-9.0,2.0,106.0
0022300638,1610612763,MEM,Grizzlies,25,46,12,23,6,8,6,15,21,18,3,1,7,11,68,9.0,2.0,107.0
0022300638,1610612753,ORL,Magic,31,62,8,27,14,19,5,22,27,19,8,3,8,11,84,-6.0,3.0,106.0
0022300638,1610612763,MEM,Grizzlies,34,70,14,34,8,11,6,26,32,25,7,5,11,14,90,6.0,3.0,107.0
0022300672,1610612741,CHI,Bulls,13,22,4,10,1,1,1,8,9,7,4,1,4,2,31,4.0,1.0,107.0
0022300672,1610612761,TOR,Raptors,11,22,4,7,1,1,3,8,11,7,2,1,6,1,27,-4.0,1.0,118.0
0022300672,1610612741,CHI,Bulls,23,40,8,19,9,10,4,16,20,15,6,5,9,6,63,10.0,2.0,107.0
0022300672,1610612761,TOR,Raptors,21,45,8,16,3,3,5,13,18,17,4,2,10,8,53,-10.0,2.0,118.0
0022300672,1610612741,CHI,Bulls,33,61,11,28,12,16,6,23,29,20,7,7,11,11,89,-1.0,3.0,107.0
0022300672,1610612761,TOR,Raptors,35,69,11,25,9,10,7,20,27,28,5,3,11,13,90,1.0,3.0,118.0
0022301187,1610612739,CLE,Cavaliers,13,26,5,8,2,2,3,13,16,10,1,1,2,2,33,9.0,1.0,110.0
0022301187,1610612766,CHA,Hornets,9,26,5,14,1,1,3,10,13,9,1,3,2,1,24,-9.0,1.0,120.0
0022301187,1610612739,CLE,Cavaliers,23,47,8,18,4,6,5,18,23,18,1,1,5,4,58,1.0,2.0,110.0
0022301187,1610612766,CHA,Hornets,22,49,11,25,2,3,6,20,26,19,4,3,5,5,57,-1.0,2.0,120.0
0022301187,1610612739,CLE,Cavaliers,38,74,14,25,6,8,10,22,32,28,4,1,7,6,96,8.0,3.0,110.0
0022301187,1610612766,CHA,Hornets,34,69,14,30,6,7,8,25,33,29,5,6,9,7,88,-8.0,3.0,120.0
0022300334,1610612749,MIL,Bucks,14,24,7,14,8,9,2,16,18,7,1,4,2,3,43,23.0,1.0,146.0
0022300334,1610612765,DET,Pistons,9,25,0,7,2,4,0,8,8,8,2,1,1,6,20,-23.0,1.0,114.0
0022300334,1610612749,MIL,Bucks,28,47,11,25,14,18,4,18,22,14,5,4,7,11,81,25.0,2.0,146.0
0022300334,1610612765,DET,Pistons,22,43,1,10,11,13,1,12,13,13,6,1,7,13,56,-25.0,2.0,114.0
0022300334,1610612749,MIL,Bucks,39,68,16,35,20,25,7,31,38,20,5,5,11,16,114,31.0,3.0,146.0
0022300334,1610612765,DET,Pistons,33,68,4,19,13,17,4,18,22,19,8,3,8,19,83,-31.0,3.0,114.0
0022300583,1610612758,SAC,Kings,11,18,4,8,5,8,2,5,7,7,1,3,3,2,31,-3.0,1.0,121.0
0022300583,1610612754,IND,Pacers,16,26,2,7,0,0,1,7,8,9,1,0,2,4,34,3.0,1.0,126.0
0022300583,1610612754,IND,Pacers,28,47,7,18,7,9,1,16,17,19,2,1,4,9,70,13.0,2.0,126.0
0022300583,1610612758,SAC,Kings,21,39,7,15,8,12,3,13,16,14,1,4,7,11,57,-13.0,2.0,121.0
0022300583,1610612754,IND,Pacers,41,74,10,29,7,9,3,23,26,29,3,5,4,14,99,10.0,3.0,126.0
0022300583,1610612758,SAC,Kings,32,61,12,26,13,21,4,21,25,24,1,6,9,13,89,-10.0,3.0,121.0
0022300363,1610612757,POR,Trail Blazers,6,18,2,6,6,7,4,6,10,5,2,0,8,5,20,-16.0,1.0,109.0
0022300363,1610612756,PHX,Suns,14,20,3,6,5,8,0,8,8,10,6,1,4,5,36,16.0,1.0,104.0
0022300363,1610612756,PHX,Suns,24,46,4,13,9,13,5,16,21,13,7,3,7,9,61,12.0,2.0,104.0
0022300363,1610612757,POR,Trail Blazers,16,39,6,12,11,13,6,15,21,13,4,3,11,10,49,-12.0,2.0,109.0
0022300363,1610612756,PHX,Suns,33,68,5,16,10,15,9,23,32,19,9,5,11,12,81,-6.0,3.0,104.0
0022300363,1610612757,POR,Trail Blazers,31,67,12,21,13,15,10,23,33,19,7,4,13,13,87,6.0,3.0,109.0
0022301119,1610612741,CHI,Bulls,12,22,3,7,2,2,3,12,15,10,0,2,2,2,29,12.0,1.0,108.0
0022301119,1610612752,NYK,Knicks,7,25,3,8,0,0,4,7,11,4,1,1,1,1,17,-12.0,1.0,100.0
0022301119,1610612741,CHI,Bulls,24,46,6,14,7,9,7,20,27,17,4,3,6,6,61,16.0,2.0,108.0
0022301119,1610612752,NYK,Knicks,17,47,5,14,6,6,6,14,20,9,3,1,7,7,45,-16.0,2.0,100.0
0022301119,1610612741,CHI,Bulls,33,71,6,18,9,11,12,32,44,23,7,4,10,12,81,5.0,3.0,108.0
0022301119,1610612752,NYK,Knicks,28,68,9,25,11,15,7,24,31,18,5,2,11,11,76,-5.0,3.0,100.0
1322300006,1610612758,SAC,Kings,6,17,2,9,7,8,4,7,11,3,1,1,4,5,21,7.0,1.0,95.0
1322300006,1610612748,MIA,Heat,3,14,1,5,7,8,1,5,6,2,2,0,4,5,14,-7.0,1.0,83.0
1322300006,1610612748,MIA,Heat,11,33,3,11,15,17,4,10,14,6,6,0,8,11,40,-7.0,2.0,83.0
1322300006,1610612758,SAC,Kings,15,32,6,15,11,14,6,15,21,7,5,2,9,11,47,7.0,2.0,95.0
1322300006,1610612748,MIA,Heat,22,51,7,16,19,21,4,17,21,11,12,0,13,14,70,2.0,3.0,83.0
1322300006,1610612758,SAC,Kings,23,48,9,22,13,17,6,21,27,11,8,6,16,15,68,-2.0,3.0,95.0
0022300318,1610612762,UTA,Jazz,8,23,4,13,2,4,4,10,14,6,2,1,4,5,22,-9.0,1.0,117.0
0022300318,1610612752,NYK,Knicks,13,27,2,11,3,5,6,11,17,6,2,0,2,4,31,9.0,1.0,113.0
0022300318,1610612752,NYK,Knicks,20,47,3,17,7,9,8,20,28,11,4,3,4,9,50,-2.0,2.0,113.0
0022300318,1610612762,UTA,Jazz,19,53,10,27,4,6,9,18,27,17,2,2,6,9,52,2.0,2.0,117.0
0022300318,1610612752,NYK,Knicks,34,73,6,27,10,14,12,24,36,15,5,4,4,16,84,-5.0,3.0,113.0
0022300318,1610612762,UTA,Jazz,32,75,15,34,10,13,11,26,37,29,2,3,9,14,89,5.0,3.0,117.0
0022300499,1610612753,ORL,Magic,12,22,6,9,2,4,2,11,13,8,3,0,3,7,32,4.0,1.0,105.0
0022300499,1610612737,ATL,Hawks,12,21,2,6,2,5,0,7,7,6,2,4,3,3,28,-4.0,1.0,107.0
0022300499,1610612737,ATL,Hawks,25,44,4,13,6,9,2,23,25,13,4,4,5,9,60,9.0,2.0,107.0
0022300499,1610612753,ORL,Magic,19,44,7,18,6,11,3,18,21,9,4,0,5,12,51,-9.0,2.0,105.0
0022300499,1610612737,ATL,Hawks,32,66,5,21,9,14,7,29,36,16,6,6,10,14,78,-7.0,3.0,107.0
0022300499,1610612753,ORL,Magic,33,69,12,29,7,13,8,28,36,19,7,2,8,15,85,7.0,3.0,105.0
0022301100,1610612762,UTA,Jazz,10,16,3,5,2,3,0,5,5,6,0,0,7,6,25,-15.0,1.0,113.0
0022301100,1610612739,CLE,Cavaliers,15,22,5,10,5,6,1,6,7,13,3,1,1,3,40,15.0,1.0,129.0
0022301100,1610612739,CLE,Cavaliers,25,45,8,21,9,12,5,18,23,20,6,3,6,7,67,20.0,2.0,129.0
0022301100,1610612762,UTA,Jazz,17,37,6,16,7,9,1,13,14,11,2,2,12,12,47,-20.0,2.0,113.0
0022301100,1610612739,CLE,Cavaliers,34,65,12,30,17,20,7,25,32,27,8,3,9,10,97,16.0,3.0,129.0
0022301100,1610612762,UTA,Jazz,29,62,13,30,10,12,5,20,25,19,4,2,17,17,81,-16.0,3.0,113.0
0022301102,1610612766,CHA,Hornets,9,23,1,7,2,2,0,10,10,6,1,3,0,3,21,-9.0,1.0,86.0
0022301102,1610612757,POR,Trail Blazers,13,30,3,8,1,1,4,13,17,9,0,2,1,1,30,9.0,1.0,89.0
0022301102,1610612757,POR,Trail Blazers,18,49,5,17,4,5,6,22,28,11,2,2,8,9,45,1.0,2.0,89.0
0022301102,1610612766,CHA,Hornets,17,41,1,13,9,12,1,19,20,14,4,5,4,7,44,-1.0,2.0,86.0
0022301102,1610612757,POR,Trail Blazers,27,73,7,26,6,7,10,30,40,16,4,2,11,16,67,1.0,3.0,89.0
0022301102,1610612766,CHA,Hornets,24,58,3,23,15,20,1,26,27,18,7,5,8,11,66,-1.0,3.0,86.0
0022300834,1610612764,WAS,Wizards,10,21,4,9,1,2,3,9,12,8,0,4,6,2,25,2.0,1.0,112.0
0022300834,1610612744,GSW,Warriors,10,25,3,9,0,0,3,8,11,7,2,0,4,2,23,-2.0,1.0,123.0
0022300834,1610612744,GSW,Warriors,24,47,10,21,2,4,4,14,18,20,7,1,9,4,60,2.0,2.0,123.0
0022300834,1610612764,WAS,Wizards,23,41,8,17,4,5,4,14,18,20,1,4,12,6,58,-2.0,2.0,112.0
0022300834,1610612744,GSW,Warriors,36,69,18,34,8,11,5,28,33,30,11,5,13,8,98,23.0,3.0,123.0
0022300834,1610612764,WAS,Wizards,30,66,9,24,6,8,8,21,29,25,2,5,18,10,75,-23.0,3.0,112.0
0022301016,1610612744,GSW,Warriors,15,29,6,12,2,4,6,8,14,9,0,2,2,2,38,0.0,1.0,111.0
0022301016,1610612754,IND,Pacers,15,27,5,10,3,4,4,8,12,8,1,2,1,4,38,0.0,1.0,123.0
0022301016,1610612744,GSW,Warriors,26,56,10,25,5,8,11,20,31,15,1,5,3,4,67,1.0,2.0,111.0
0022301016,1610612754,IND,Pacers,26,54,11,23,3,4,7,18,25,18,2,4,4,6,66,-1.0,2.0,123.0
0022301016,1610612744,GSW,Warriors,34,82,13,38,7,10,17,30,47,20,4,5,9,9,88,-14.0,3.0,111.0
0022301016,1610612754,IND,Pacers,41,80,14,30,6,9,10,29,39,27,6,9,7,8,102,14.0,3.0,123.0
0022300200,1610612748,MIA,Heat,8,21,5,13,9,9,4,7,11,6,1,1,1,4,30,3.0,1.0,122.0
0022300200,1610612751,BKN,Nets,9,17,2,4,7,9,0,9,9,7,1,0,2,6,27,-3.0,1.0,115.0
0022300200,1610612748,MIA,Heat,20,43,8,20,12,12,7,14,21,14,4,2,4,9,60,8.0,2.0,122.0
0022300200,1610612751,BKN,Nets,18,41,7,18,9,11,4,15,19,12,3,1,7,11,52,-8.0,2.0,115.0
0022300200,1610612748,MIA,Heat,31,60,11,25,22,23,7,21,28,17,5,3,7,15,95,12.0,3.0,122.0
0022300200,1610612751,BKN,Nets,29,64,11,29,14,19,6,21,27,21,4,3,9,19,83,-12.0,3.0,115.0
0022300206,1610612759,SAS,Spurs,11,23,6,12,7,9,4,9,13,7,1,1,3,4,35,9.0,1.0,108.0
0022300206,1610612763,MEM,Grizzlies,9,20,3,11,5,5,0,9,9,7,1,0,6,10,26,-9.0,1.0,120.0
0022300206,1610612759,SAS,Spurs,20,40,9,21,19,23,5,18,23,15,4,4,5,10,68,17.0,2.0,108.0
0022300206,1610612763,MEM,Grizzlies,18,41,7,23,8,12,1,16,17,14,1,1,10,20,51,-17.0,2.0,120.0
0022300206,1610612759,SAS,Spurs,30,62,13,32,21,26,8,24,32,23,4,5,9,19,94,7.0,3.0,108.0
0022300206,1610612763,MEM,Grizzlies,31,68,10,30,15,20,8,25,33,18,4,1,11,23,87,-7.0,3.0,120.0
0022300600,1610612746,LAC,Clippers,9,25,3,7,3,3,2,13,15,4,1,1,1,2,24,-3.0,1.0,125.0
0022300600,1610612751,BKN,Nets,10,24,5,14,2,2,1,13,14,8,0,2,3,2,27,3.0,1.0,114.0
0022300600,1610612746,LAC,Clippers,17,42,5,12,10,13,4,17,21,9,4,3,6,7,49,-12.0,2.0,125.0
0022300600,1610612751,BKN,Nets,23,45,10,23,5,6,4,21,25,15,3,2,7,10,61,12.0,2.0,114.0
0022300600,1610612746,LAC,Clippers,30,67,8,19,16,19,7,24,31,18,4,4,7,14,84,-15.0,3.0,125.0
0022300600,1610612751,BKN,Nets,37,69,14,33,11,15,6,28,34,26,4,5,8,14,99,15.0,3.0,114.0
0022300281,1610612766,CHA,Hornets,10,26,2,4,1,2,4,5,9,6,3,1,1,1,23,-7.0,1.0,117.0
0022300281,1610612750,MIN,Timberwolves,13,20,4,7,0,0,0,10,10,9,0,1,4,2,30,7.0,1.0,123.0
0022300281,1610612750,MIN,Timberwolves,24,42,6,16,8,8,4,16,20,15,2,1,9,11,62,3.0,2.0,123.0
0022300281,1610612766,CHA,Hornets,21,43,5,10,12,14,5,10,15,14,5,3,3,5,59,-3.0,2.0,117.0
0022300281,1610612750,MIN,Timberwolves,34,65,8,25,12,13,6,22,28,19,4,1,11,13,88,1.0,3.0,123.0
0022300281,1610612766,CHA,Hornets,33,65,7,17,14,16,6,20,26,22,6,4,6,12,87,-1.0,3.0,117.0
0022300443,1610612750,MIN,Timberwolves,11,20,4,10,3,3,1,7,8,6,3,2,5,4,29,-2.0,1.0,108.0
0022300443,1610612747,LAL,Lakers,14,27,1,2,2,3,4,8,12,9,3,0,4,1,31,2.0,1.0,106.0
0022300443,1610612747,LAL,Lakers,21,48,2,8,13,17,6,14,20,13,8,1,6,6,57,-4.0,2.0,106.0
0022300443,1610612750,MIN,Timberwolves,22,38,7,16,10,10,2,19,21,13,5,3,12,13,61,4.0,2.0,108.0
0022300443,1610612747,LAL,Lakers,27,69,3,16,20,25,7,21,28,17,11,1,7,10,77,-5.0,3.0,106.0
0022300443,1610612750,MIN,Timberwolves,31,57,8,23,12,13,4,30,34,19,6,6,17,20,82,5.0,3.0,108.0
0022300685,1610612752,NYK,Knicks,9,25,3,11,5,6,5,6,11,4,3,0,3,5,26,-10.0,1.0,109.0
0022300685,1610612754,IND,Pacers,13,26,4,11,6,9,7,10,17,7,3,3,4,4,36,10.0,1.0,105.0
0022300685,1610612752,NYK,Knicks,19,47,3,15,10,12,7,18,25,7,4,1,5,6,51,-7.0,2.0,109.0
0022300685,1610612754,IND,Pacers,22,47,7,19,7,11,7,21,28,13,5,7,6,10,58,7.0,2.0,105.0
0022300685,1610612752,NYK,Knicks,31,74,4,24,13,16,14,26,40,11,6,3,8,10,79,-5.0,3.0,109.0
0022300685,1610612754,IND,Pacers,33,71,10,26,8,12,9,28,37,18,7,9,10,16,84,5.0,3.0,105.0
0012300046,1610612751,BKN,Nets,6,17,3,6,6,9,2,8,10,5,0,1,8,4,21,-13.0,1.0,119.0
0012300046,1610612755,PHI,76ers,15,32,4,13,0,1,6,10,16,7,5,3,1,8,34,13.0,1.0,130.0
0012300046,1610612751,BKN,Nets,16,39,5,11,14,19,6,20,26,12,2,2,17,8,51,-17.0,2.0,119.0
0012300046,1610612755,PHI,76ers,29,59,8,22,2,4,7,17,24,16,9,5,4,17,68,17.0,2.0,130.0
0012300046,1610612751,BKN,Nets,28,60,12,23,15,20,6,28,34,24,4,3,22,12,83,-16.0,3.0,119.0
0012300046,1610612755,PHI,76ers,42,85,13,33,2,5,10,24,34,24,11,7,8,20,99,16.0,3.0,130.0
0022300507,1610612754,IND,Pacers,13,24,6,12,1,1,1,9,10,10,1,2,2,5,33,-1.0,1.0,133.0
0022300507,1610612738,BOS,Celtics,13,25,5,11,3,4,3,9,12,9,1,1,2,4,34,1.0,1.0,131.0
0022300507,1610612738,BOS,Celtics,26,49,9,19,7,12,8,18,26,13,3,3,7,8,68,9.0,2.0,131.0
0022300507,1610612754,IND,Pacers,22,46,10,23,5,5,5,16,21,14,3,4,7,12,59,-9.0,2.0,133.0
